Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3657,B000YB7XQ4,A1HNYP5I5TZ0S8,shivani chase,0,0,5,1322179200,great tea,I find it is difficult to find black tea in the United States that is of decent quality.  I love PG Tips.  It brews up nice and rich and is reasonably priced.
3658,B000YB7XQ4,A2O60ICK8V5QAV,"Deborah V. Kostal ""woo woo one""",0,0,5,1321920000,PG Tips in the bags,I really love this tea and have found that my daughter and daughter-in-law feel the same!  I've used the loose leaf tea for years but find the convenience of the bags encouraging.
3659,B000YB7XQ4,A1OEFHZ4SBN3MQ,Ms Sid,0,0,5,1297209600,Who doesn't love PG Tips,"Love this tea...especially love triangle bags more flavor & the tea is what I remember it to be...Happy<br />Came right on time in great shape...Happily enjoying my PG TIPS!<a href=""http://www.amazon.com/gp/product/B001EQ5JLE"">PG Tips Black Tea, Pyramid Tea Bags, 240-Count Boxes (Pack of 2)</a>"
3660,B000YB7XQ4,A3FYF6G1XOIT4P,David A. Burrows,0,0,5,1264896000,Great Product,"Love PG Tips tea.  It's hard to find in the USA, but a standard in the UK."
3661,B000FDKQC4,A1PNP10DP0M7V1,"D. Chamberlain ""dchamberlain072002""",7,8,2,1156377600,A Bitter Pill,"I have to say that I really wanted to like these muffins, but I could not.  They have a really bitter after taste.  Whether this is attributable to the gluten free nature of the product, I do not know.  The Hodgson Mill Blueberry Muffin Mix is a far better choice.  On a positive note, they do raise very nicely, but it is unfortunate that I find them barely edible and have five more boxes of the mix left."
3662,B000FDKQC4,AIP25GSMNX52V,C. HUMPHREY,3,3,5,1165104000,Really good muffins!,I baked my first batch of these muffins and was pleased that they were so easy to make and tasted so good.  Then I stored them in the refrigerator since gluten free home baked goods are notorious for molding.  I ate one straight out of the frig and it was great!  I guess the flavors melded together after being stored a few hours.  I finished the batch one at a time out of the frig without re-heating any of them.  They were so good that way I couldn't bring myself to try them any other way.  :)<br /><br />Our family has been navigating the area of gluten free eating for over 10 years.  The choices just keep getting better as more companies are becoming aware of celiac disease.  I have created an astore through Amazon that has the gluten free items we have had the pleasure of trying. [...]
3663,B000FDKQC4,AZ62H2NKUXB2W,"T. Jones ""Bargain huntress""",1,1,1,1201651200,Oh so bitter tasting......,"I really wanted these to taste good, but there is something in there that is very bitter. I had to add too much sugar to make them even slightly palatable. No one would eat them. They LOOKED delicious after baking and they're healthy, but that's only if you manage to choke one down. I have tried their gingerbread, corn muffin mix, and jalapeno cornbread mix and those are all great."
3664,B000FDKQC4,A3TTG579DHLYZW,"Cyan ""Lulipop""",1,1,5,1201478400,"Wonderful blend of millet, garbanzo and brown rice flour",If people would read the ingredients they would be less critical of the end product.  I only tried them as pancakes and they lent themselves most excellently. I used an Erythritol instead of sugar and they tated great and cooked very well.  I did not even use a blender to mix.
3665,B000FDKQC4,A1J9CX4O67LAWB,"Barbara Stohi ""Barb Stohi""",1,1,3,1174435200,Not the Best of Hodgson Mill Products,"This item didn't have the pleasant taste that most of Hodgson Mills products have, such as the Wild Blueberry Muffin Mix.  However, I found it greatly improved the flavor & added nutrition if I grated an apple into the mix. It increased the much needed moisture, & it was certainly a nutritious breakfast."
3666,B000FDKQC4,A1CUJQ3Q14G0OV,"Debra A. Buell ""adirondakdeb""",1,1,1,1173484800,Poor Food Design!!!,"This product comes from a very good company that makes a number of excellent Gluten free as well as non-gluten free baking products. DO NOT let the poor quality of this one product keep you from trying other products they make. This mix is a classic example of a very poorly designed and likely untested Gluten free product. It lacks enough sugar and moisture ingredients to make the finished product taste good and mix well. As with many Gluten Free products new to the market, you find yourself constantly adding ""something"" to try to make it right. To these, I had to add nearly a full cup of sugar to begin to dissipate the very bitter taste. I added both applesauce and plain yogurt during different baking sessions to get a consistency that would feel and move like a muffin mix. THIS mix takes too much ""Doctoring"" to be recommended at all until Hodgson Mill goes back to the drawing board and fixes this. BUT, Hodgson Mill does have other good products. Try their Blueberry Muffin Mix and hope that one day Amazon will carry a wider array of their Gluten Free offerings as many are very, very good."
3667,B000FDKQC4,A157GCYHZXNG7T,"SherriNAZ ""SherriNAZ""",1,1,2,1173312000,Not as expected,"These came out smaller than I expected, but the taste as not as good as I thought it should be.  Second time, I added a couple of items, which helped a little, but it is hard to find a great tasting boxed muffin mix.  I thought it would save me time, but I like my own muffins better.  My husband thought they were okay, but not great."
3668,B000FDKQC4,A3GYYAKSA8I2Q0,M. Steinberg,1,1,5,1161388800,Love these! (for pancakes),"I couldn't get these to work for muffins, so I decided to try the pancakes and wasn't disappointed. They come out perfectly raised every time. I like to make these without any sugar in the batter. The flax makes it very bitter, but I like them like that with lots of butter. However, if you just add some syrup on top, it extinguishes the bitter taste on contact. Give these a try!"
3669,B000FDKQC4,A3PPO8PP6YZNCE,Alyssa,3,4,1,1167177600,I couldn't stop gagging,"I have never prepared anything so disgusting.  The taste was a mix of sour milk and cardboard, the smell just as bad.  I had to take the trash out because the whole room was beginning to smell.  I bake often, so I know it's not a kitchen error and I'm not that picky, but I could not stop gagging. I would recommend Pamela's brownies--add extra dark chocolate and they're delicious as ""brownie bite"" cookies (side recipe on the bag).  I even make them super healthy and use 1/2C applesause instead of oil!"
3670,B000FDKQC4,A3AKRFTAPS05AH,LivingOurLoveSong &#60;3,0,0,2,1327795200,Bitter and a disappointment,I bought these at my local grocery store. I wish I would have read the review on here first. The positive is they do hold together well and look like a muffin. The negative is they are so bitter. I could barely finish my half. I just recently found out I have Celiac Disease  so I cant have gluten. I have never tried a gluten free muffin mix before so I can not compare it to any others. I have tried the Betty Crocker Gluten Free brownie mix and that is wonderful. So I do believe there would be a good muffin mix out there.
3671,B000FDKQC4,A1M5YCQ2BPI6ES,Dane Mom,0,0,4,1311033600,A break from allergy baking from scratch,"These muffins will not win any prizes for flavor.  I agree with other reviewers that the aftertaste is somewhat bitter and compared to (at least what I remember of) real muffins with sugar, gluten, eggs, butter, and that other good stuff they are quite fine.<br /><br />I do not eat gluten, derivatives of sugar cane, eggs, soy, dairy, corn . . . I could go on but you get the idea.  In order to use this mix I had to make substitutions and was delighted with what tastes like a treat to me.  Aside from the fact that I don't have to measure out three kinds of flour to make something from scratch, the best thing about these muffins is the texture.  Texture is a challenge absent gluten, sugar, and eggs, and I found this to be very much like how I remember muffins.  The bits of dried apple make these chewy and kind of weirdly so.<br /><br />Overall, I am pleased with my purchase."
3672,B000FDKQC4,A2QVGY1M5JHPCQ,Mom of 3,0,0,5,1310688000,Very good mix!,"I have 2 children with food allergies, so I have to use egg, milk and butter substitutions for these muffins, and it works well.  I add a little more sugar to the mix and top the muffins with a brown sugar and pecan mixture before I bake them.  All my kids love them!  You can top with just brown sugar if you cannot have or do not like pecans.  I love these muffins as well!"
3673,B000FDKQC4,A1S3FOL5FXJN4J,"Qbrozen ""dmbrosen""",0,0,4,1308873600,Good and GLUTEN FREE,"Folks who are comparing this to Hodgson's blueberry muffin mix obviously don't require gluten-free products (since the blueberry are whole wheat muffins). If, like me, you require gluten free, this is a great product. This is the first flavorful GF baked good I have stumbled upon. Very simple and quick to make. Like all GF products, they are pretty dense in the end, but the apples make for a nice addition and they fill you up. Personally, I added a bit more ""sugar"" (xylitol) than the recipe calls for. Next batch, I will also add some fresh apples and extra cinnamon. My only complaint is that you get so little out of the box (makes 6 small muffins)."
3674,B000FDKQC4,A14DFCE6FVU07L,FLRoss,0,0,1,1303948800,So many mixed reviews..,"I was really excited and surprised when I found this mix in my local Wal Mart. Given it was a good price, I figured Id give it a shot.... before I whipped up a batch I figured Id do a little investigating to see if there was any input/ suggestions on the mix. WOW. Is everyone using the same mix or what? Reviews from ""its great"" to ""its horrible""..like a total 50/50 split. SOOOooo, before  I wasted a bunch of money on products to whip up a batch and see for myself, I figured Id simply open the packae up and take a taste to the mix, all on its own.... ummmmm, yeah. It TOTALLY has a pretty strong bitter after taste. :/ And , like another reviewer, I had figured this mix would be adequately sweet enough for me and not need any extra sweetener (I dont like things very sweet, at all) but its DEF not. As I re read the ingredients I realized there isnt ANY sugar/sweetener in this mix so, youd def NEED to add sweetening. But, overall, I dont even plan on taking this mix that far. Im pretty certain that adding sugar wont take that aftertaste away. Thats an issue with the flour mix and no amount of sugar is going to make that go away..... Id strongly suggest avoiding this mix.... I hope the company works on this mix. It has good elements to it (I like the fact you can determine how sweet youd want it and the apple pieces are pretty tasty) and I think it COULD be really tasty."
